Time	ShoulderCenter - Head - Spine	Spine - ShoulderCenter - HipCenter	ElbowRight - WristRight - ShoulderRight	ShoulderRight - ShoulderCenter - ElbowRight	KneeRight - AnkleRight - HipRight	HipRight - HipCenter - KneeRight	ShoulderRight - ShoulderLeft - ElbowRight	ElbowLeft - WristLeft - ShoulderLeft	ShoulderLeft - ShoulderCenter - ElbowLeft	KneeLeft - AnkleLeft - HipLeft	HipLeft - HipCenter - KneeLeft	ShoulderLeft - ShoulderRight - ElbowLeft
c	c	c	c	c	c	c	c	c	c	c	c	c
m												
4.36666700	173.863457000874	139.337060631094	176.603733401254	132.971478972443	177.990237078750	134.195064339048	170.141530293533	172.669096012965	140.296510716315	175.732824904129	133.855711441785	175.336705478477
4.40000000	173.832581498824	139.323139576679	176.800513353124	133.307285143837	177.991067592583	134.215602568722	170.356283948854	172.476225232064	140.390775901504	175.844743454399	133.823431574090	175.298096208032
4.43333300	173.668905656929	139.342814163533	176.768394220712	133.330779145138	177.851063575341	134.260506924298	170.334264520804	172.576534006383	140.270034587213	175.914199331784	133.813489169117	175.318259803821
4.46666700	173.710546068989	139.326666911520	176.808889056129	133.363530641059	177.840265517805	134.290456348106	170.306139648124	172.171072379097	140.436980910353	175.936641294307	133.839130353541	175.443676915905
4.50000000	173.720733798526	139.331934991773	176.954088168002	133.432530028579	177.850818031137	134.259592488285	170.383930488303	172.488412146268	140.316856306753	175.896921873479	133.876999572365	175.368112926372
4.53333300	173.675601798405	139.325293149247	176.010715719155	133.478233567940	177.827945102342	134.255323342290	170.390864036394	172.489355764233	140.237555311020	175.888272267694	133.879857858060	175.356507340435
4.56666700	173.647802743255	139.352974157532	176.500846461265	133.282576321915	177.832504814716	134.253764114130	170.324083189525	172.444170134948	140.168285059022	175.861417782787	133.823220177151	175.355238181133
4.60000000	173.667531226736	139.342380035661	176.596557084240	133.326260564618	177.810800303682	134.269104479932	170.332836422343	172.379567959154	140.250588613024	175.896237424348	133.778066104643	175.385290824360
4.63333300	173.675192734419	139.333719622675	176.272154778380	133.284328872673	177.795546643470	134.266327973644	170.230430736533	172.436151408397	140.505833759348	175.875810946063	133.766824783541	175.527701501331
4.66666700	173.700649596092	139.332120113353	176.158092908558	133.234849372756	177.783810932071	134.316938049401	170.181357400266	172.370894628655	140.648575063034	175.892733425710	133.737203973923	175.623441549062
4.70000000	173.642198033818	139.316795513564	176.527319873009	133.328594241031	177.792970271894	134.297890219741	170.156986618713	171.728411803101	140.895483714968	175.907977657477	133.749325707286	175.821455677490
4.73333300	173.642149166459	139.303579729841	176.677859676162	133.381226242371	177.824264746646	134.307816350803	170.158683931998	171.903887188689	141.057870009661	175.916246006031	133.761532318990	175.964941572996
4.76666700	173.657094793987	139.295442112260	176.765177519733	133.391344700615	177.811595770793	134.317535440200	170.144016846373	171.916529801523	141.183817478084	175.916628305899	133.714711709346	176.057991561615
4.80000000	173.627628200584	139.271690615485	176.929787885424	133.595410177726	177.828228313204	134.327885786832	170.276622262641	171.712445759892	141.221658711189	176.106957496124	133.622878862632	175.975740134637
4.83333300	173.645309201914	139.258649726014	177.058967946572	133.701596447185	177.843494705667	134.334782664077	170.324742999364	171.645247569948	141.134260294845	176.164608207928	133.586713151788	175.927521724363
4.86666700	173.690226955463	139.250889619325	177.163111291998	133.782130802857	177.842509776091	134.319888675689	170.407392097081	171.810456988813	141.002676651689	176.187747289461	133.598159204331	175.805868932043
4.90000000	173.660239073209	139.228976584003	177.251553175003	133.920242145847	177.787606661140	134.334344630694	170.505185943920	171.849216943621	140.910760802326	176.215446322998	133.563142537091	175.709061622369
4.93333300	173.644177883175	139.221388719484	177.223192573173	133.888641770927	177.770273692052	134.347630396155	170.465228085615	171.904376658828	140.806924283215	176.183613261721	133.521312844570	175.647364797445
4.96666700	173.671374443373	139.217006651730	177.242484645006	133.893240613311	177.807785258676	134.341309074491	170.478656816755	172.149610850532	140.718427548687	176.179452398075	133.519950121094	175.554314050322
5.00000000	173.579806419305	139.211774759138	177.268667285136	133.897601146234	177.816600273801	134.330773339763	170.466730293732	172.214023531768	140.773098697113	176.139146042227	133.532126921393	175.621015020739
5.03333300	173.588889924358	139.205167256685	177.233278350190	133.857803603191	177.849873448513	134.361712918359	170.401545907958	172.213259550454	140.806304703348	176.117547038668	133.543350089490	175.660415021140
5.06666700	173.574641360958	139.204230798134	177.254047896490	133.922953089812	177.836862107097	134.336018962136	170.439483200262	172.242842029005	140.769179280671	176.164260146633	133.547363025294	175.682271340235
5.10000000	173.563884303576	139.203146045697	177.292006534345	133.996071462099	177.837002457252	134.312913810701	170.513933463573	172.389671668497	140.732552258724	176.087539085368	133.559788638747	175.618681458934
5.13333300	173.581236815622	139.204775272762	177.298015368972	134.036914509483	177.838431316902	134.311605095687	170.547606423087	171.853992765674	140.708091751110	176.108182621612	133.550010235846	175.633694225199
5.16666700	173.596404407353	139.203754743602	177.309993425124	134.077259315287	177.841283956226	134.322043674035	170.578222224870	173.339648287937	140.720869048631	176.084608301532	133.564405099365	175.709206031563
5.20000000	173.599022128247	139.199292649963	177.249297239278	134.042663902796	177.797511161758	134.351234163615	170.536143869876	173.363461388089	140.733338160477	176.047433206758	133.573916421014	175.764927876966
5.23333300	173.596945976080	139.215727691962	177.170766938873	134.022302307991	177.818216504735	134.316229391135	170.557079574567	172.805961985305	140.723372754927	176.016176898179	133.638845790361	175.753574111744
5.26666700	173.649502340148	139.194499105966	177.102891099535	134.151321282447	177.812418176383	134.286342799362	170.558917486907	172.785380602882	140.679825358480	176.012092971725	133.665264563791	175.767655272319
5.30000000	173.638946994233	139.224205290909	176.852422580248	133.425420876446	177.715581650230	134.370769942599	169.968371348357	172.760175063787	140.702674969036	175.954269821398	133.625141457943	176.046727098969
5.33333300	173.741972076355	139.196329571094	176.937508404841	133.619725835346	177.755612492255	134.354324846128	170.044320513264	172.744631276884	140.721392615045	175.957201453315	133.632173153777	176.035630254551
5.36666700	173.746527046973	139.190288345592	176.907652727985	133.634106049033	177.770401346442	134.345029783035	170.067359939357	172.660092703438	140.719576222206	175.924375205829	133.645990562384	176.036233429581
5.40000000	173.732648218727	139.194799204712	176.895641120474	133.609038826212	177.729275206124	134.326776030173	170.066602937485	170.173923342024	140.715583125118	175.888571539680	133.651412049222	176.025140305967
5.43333300	173.687149019083	139.198159134966	176.912307177700	133.649131536352	177.749353232463	134.311342417113	170.121411469048	172.066436599715	140.713569831259	175.937840832566	133.674018902777	176.021551080075
5.46666700	173.757784893030	139.198467143215	176.952130756328	133.665615168899	177.807740108774	134.245160788717	170.153651299443	171.028438787901	140.717280989009	175.942420629812	133.712220956016	176.038042836674
5.50000000	173.797617720782	139.174852207275	176.846515068633	133.675555362036	177.709827435194	134.216063500218	170.170667854127	171.094422268269	140.730716827401	175.956226966376	133.764428284818	176.030742741369
5.53333300	173.792104583032	139.166457843492	176.914154456103	133.840202200371	177.698046970634	134.237813698432	170.278210946410	171.420393845926	140.761080126600	175.957650843979	133.779885846618	176.019219929061
5.56666700	173.844348603514	139.158884813658	176.901598723124	133.899876635326	177.661916043046	134.248824013332	170.308849647628	168.940032528489	140.808882005545	175.909634541650	133.810211399805	176.049751342527
5.60000000	173.826246544848	139.163474622812	176.918404371844	133.925783979334	177.688708214900	134.226730880861	170.354190842399	172.281108200933	140.690059730676	175.837324779625	133.804021038612	175.917202726547
5.63333300	173.800049496982	139.158984282816	176.940235174377	133.956926529863	177.620035248711	134.238481932015	170.363837193617	172.323793024092	140.700864374385	175.886454658141	133.804267077446	175.899263848913
5.66666700	173.817321573942	139.146921416922	176.989111571473	134.085413679841	177.661391045027	134.209615988926	170.440089104247	172.320910868879	140.739230994746	175.867266064400	133.823431765340	175.868764919440
5.70000000	173.843782364242	139.142430846172	177.199977970308	134.428097825176	177.594351413536	134.225376723110	170.756453809964	171.742833652013	140.726434369431	175.833455558754	133.860586130886	175.785816599552
5.73333300	173.810832474600	139.141885598807	177.218271628637	134.512181634802	177.581451617292	134.231913869408	170.876156003362	169.383903914007	140.664629584369	175.851191807080	133.863768904098	175.665207003716
5.76666700	173.880686398739	139.145700620057	177.185189228306	134.462873928486	177.594677873301	134.252210628557	170.889712668037	170.639794902543	140.630656294506	175.864544046676	133.857899718127	175.604426627438
5.80000000	174.033759822767	139.131928448594	177.143691638264	134.586632924848	177.556120744278	134.281603006300	170.918353164101	171.215299308357	140.584162918332	175.865941058400	133.875590988652	175.575000003033
5.83333300	174.068379956618	139.126783104519	177.119463343570	134.645975865553	177.543006254900	134.218900159223	170.936411167669	171.326038606045	140.516615521715	175.837837755775	133.946405805780	175.563021373333
5.86666700	174.120235061750	139.121781025903	177.163202631511	134.731576852490	177.513046236507	134.225058802180	171.046692505216	173.380055107783	140.521415508323	175.812460283471	133.963992723911	175.521674295402
5.90000000	174.151812442765	139.116630150038	175.993873912934	134.882573180597	177.507608618294	134.244683270432	171.129949795826	173.277176419220	140.503285183965	175.799690371893	133.944395286763	175.481611769239
5.93333300	174.122021604056	139.113622859008	175.859095342916	134.973907274259	177.514615271527	134.226603329771	171.190653987590	171.054709342972	140.371349260204	175.783204223441	133.987196958564	175.393859424719
5.96666700	174.167234718513	139.100857037820	175.917662916123	135.133593030488	177.503715562642	134.230305362514	171.284272075606	172.449728508085	140.380553098785	175.745850560110	134.014251822764	175.320722557313
6.00000000	174.184147690704	139.092720071706	176.114424773014	135.281792032414	177.509292534139	134.265894223103	171.377470622531	168.842876438687	140.438297271859	175.703551385940	134.009028061634	175.313403409989
6.03333300	174.218676346144	139.091359615671	176.134811182038	135.289267364163	177.607968516832	134.217498238288	171.350912209090	171.419113664560	140.412056879226	175.697680185917	134.007380129155	175.299036259042
6.06666700	174.192654959482	139.088936842933	176.484010981979	135.240591817329	177.551244558566	134.240980266588	171.279115201850	171.451026391574	140.464033613503	175.667328023409	134.027323738091	175.312545127810
6.10000000	174.158069580500	139.092478605830	176.495651534220	135.194441565314	177.518103722991	134.253534920944	171.263737086295	171.534050256400	140.474221643342	175.721435274952	134.039452236515	175.313875744425
6.13333300	174.116291215236	139.104055845084	176.725511936173	135.011496876038	177.509839398767	134.259382174380	171.139389370697	171.744968567670	140.431356805587	175.733296094625	134.031707353215	175.277047390533
6.16666700	174.180352220951	139.102133981991	176.513140539170	134.932070749779	177.453894577662	134.265923438440	171.045775615545	171.922491618321	140.510001161509	175.695510886269	134.034152483748	175.323861358202
6.20000000	174.223293050891	139.077858909406	176.702004691906	134.814943857851	177.440903954824	134.278340535599	170.878542014947	171.631190546153	140.730824456945	175.680100496800	134.050153756419	175.395569842896
6.23333300	174.193397665875	139.067352574741	176.445951425833	134.406616870455	177.436344871835	134.286742320139	170.508514451719	171.721927483738	140.874069801287	175.679504863013	134.043033812119	175.400553303484
6.26666700	174.257278089751	139.041778910022	176.808790994753	134.104930470797	177.438919104164	134.344025293757	170.210224884969	171.933741466464	141.360611573359	175.733448564384	133.968878550286	175.594333066833
6.30000000	174.238288425369	139.038257208716	176.975433722789	133.537680089692	177.412993629846	134.362845156916	169.593800298748	171.701570885006	142.126609768920	175.740449637132	133.978201119444	175.684316850657
6.33333300	174.268807187721	139.022295432056	174.726291830334	133.182980848556	177.443444304589	134.352730432379	169.091073968068	171.974172017963	142.561068127264	175.716253947962	133.981176087879	175.368514182358
6.36666700	174.291041989612	139.018264467030	174.935279163052	132.595472816749	177.473434789698	134.364715790683	168.581055066744	171.647470448448	142.616942254062	175.731447690759	133.981604077912	175.042158757073
6.40000000	174.322672096865	139.002441753998	175.297795447700	132.530745678548	177.461504847055	134.430238846504	168.407149497605	171.174109457978	144.248672968516	175.689437600019	133.930888845445	174.210917347055
6.43333300	174.290412586085	139.011333052986	174.586455812348	132.292443098656	177.467602371664	134.427678090027	168.268548964504	170.859383458783	145.023053448241	175.703130113261	133.929253137352	173.756247863715
6.46666700	174.300001692588	139.011645115094	173.784891453620	131.931196515275	177.314828446652	134.484022219726	167.904802587307	169.274717688326	145.811186119382	175.681644815365	133.926277067308	172.944546249286
6.50000000	174.313990999461	138.994588677149	173.056060900145	131.470918920069	177.312357440265	134.507840308932	167.404853106976	170.711566208899	146.516396848216	175.665595175083	133.857949144971	172.521637629004
6.53333300	174.295394413786	138.995846953289	175.058765556983	130.980009261068	177.320847231005	134.525781268762	166.985270473441	169.944846613896	147.118112875403	175.738349309980	133.849630117923	171.986088488347
6.56666700	174.333948923526	138.985705651933	172.177988704994	130.622023931616	177.322691253590	134.541242344862	166.523723439194	169.925435750108	147.528136642605	175.724452235064	133.842438182348	171.823130029501
6.60000000	174.365164786362	138.988857273770	173.388700774385	130.062001241994	177.383800700160	134.588790733503	166.015185448604	170.059313279927	147.880536387878	175.771459402480	133.805613383992	171.750234665677
6.63333300	174.445083075006	138.968664695735	172.365356606198	129.852917974448	177.326870317804	134.664915424864	165.684986703439	169.651151928598	148.932862226929	175.740461934502	133.817870988380	171.001377244208
6.66666700	174.415591653927	138.968716024803	172.495587052473	129.550560303626	177.150811109615	134.776525180967	165.373002956567	170.621306737561	149.737789835386	175.780249665233	133.793354841233	170.795302783037
6.70000000	174.433921819095	138.944254444796	172.740285787331	129.598435815269	177.012222399459	134.852532315749	165.300228672311	169.495579748549	152.233936479929	175.784394155147	133.821865766025	168.837329521724
6.73333300	174.424901489002	138.941578903729	173.761609404443	129.163955904705	176.894225733816	134.877430694226	164.971491940062	170.404492420509	152.390696491719	175.798593498319	133.843009145894	168.718315208938
6.76666700	174.436802637898	138.895289885039	174.680096201218	128.634641499973	176.831355040205	134.985215606077	164.251470367549	171.087307867184	152.410146023026	175.879800846158	133.861023213384	168.888027879645
6.80000000	174.396019906210	138.845236420696	174.617222602518	128.316610341852	176.845417082258	134.894261972277	163.742215463450	170.437397852395	153.466384578333	175.953873193344	133.945461558076	167.993605107612
6.83333300	174.436181045054	138.771112999606	171.448161244963	128.239923262795	176.803803563532	134.862651665424	163.355623029953	169.287785156763	154.697618640611	176.048390452942	134.099410701762	166.571832159622
6.86666700	174.451779766808	138.763138820356	172.004926404211	128.312289194847	176.778593829093	134.839568195686	163.454149537058	169.229228878426	155.022189020712	176.075376048781	134.176182035317	166.422194712132
6.90000000	174.531936222766	138.754759124771	171.641951062075	128.106544472978	176.687201059141	134.849698613806	163.349143091042	170.633251152753	154.997826027680	176.124404706774	134.301221292452	167.082291370550
