HipCenter-X	HipCenter-Y	HipCenter-Z	Spine-X	Spine-Y	Spine-Z	ShoulderCenter-X	ShoulderCenter-Y	ShoulderCenter-Z	Head-X	Head-Y	Head-Z	ShoulderLeft-X	ShoulderLeft-Y	ShoulderLeft-Z	ElbowLeft-X	ElbowLeft-Y	ElbowLeft-Z	WristLeft-X	WristLeft-Y	WristLeft-Z	ShoulderRight-X	ShoulderRight-Y	ShoulderRight-Z	ElbowRight-X	ElbowRight-Y	ElbowRight-Z	WristRight-X	WristRight-Y	WristRight-Z	HipLeft-X	HipLeft-Y	HipLeft-Z	KneeLeft-X	KneeLeft-Y	KneeLeft-Z	AnkleLeft-X	AnkleLeft-Y	AnkleLeft-Z	HipRight-X	HipRight-Y	HipRight-Z	KneeRight-X	KneeRight-Y	KneeRight-Z	AnkleRight-X	AnkleRight-Y	AnkleRight-Z	ShoulderCenter - Head - Spine	Spine - ShoulderCenter - HipCenter	ElbowRight - WristRight - ShoulderRight	ShoulderRight - ShoulderCenter - ElbowRight	KneeRight - AnkleRight - HipRight	HipRight - HipCenter - KneeRight	ShoulderRight - ShoulderLeft - ElbowRight	ElbowLeft - WristLeft - ShoulderLeft	ShoulderLeft - ShoulderCenter - ElbowLeft	KneeLeft - AnkleLeft - HipLeft	HipLeft - HipCenter - KneeLeft	ShoulderLeft - ShoulderRight - ElbowLeft	Time	Naive Bayes	kNN	Classification Tree
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	discrete	discrete	discrete
																																																												meta	meta	meta	meta
0.01299123	-0.05280993	-0.06636834	0.0	0.0	0.0	-0.01748002	0.3639536	0.05967522	-0.01054738	0.5369536	0.07592845	-0.1453883	0.2278783	-0.00758719	-0.3189828	0.06493939	-0.01569581	-0.4575658	-0.1155439	-0.08639741	0.159714	0.294943	0.06617379	0.3203416	0.4633239	0.07367516	0.4780086	0.6445069	0.1042492	-0.05032118	-0.122061	-0.1024601	-0.09731133	-0.5212108	-0.1077006	-0.09854876	-0.7927963	-0.1116791	0.08629111	-0.1206416	-0.07629514	0.07404806	-0.5186344	-0.09426689	0.07090252	-0.7889701	-0.1012797	173.633598769	137.634089822	173.994574144	112.413144141	178.449308831	131.063021613	144.516449065	162.1722413	161.802529049	173.546737177	139.673235063	147.501091318	14.63333	C2	C2	C1
0.01292405	-0.05285148	-0.06640911	0.0	0.0	0.0	-0.01755484	0.3641047	0.05977106	-0.01063456	0.537316	0.07632923	-0.1454545	0.2280235	-0.00747013	-0.3186293	0.06535379	-0.01549125	-0.4548952	-0.1116518	-0.0847013	0.1589732	0.295128	0.06571841	0.3203203	0.4635715	0.07382798	0.4779919	0.6448219	0.1041467	-0.05032532	-0.1219677	-0.1024523	-0.09703651	-0.5206531	-0.1075594	-0.0986107	-0.792668	-0.1115777	0.08615515	-0.1205963	-0.07626939	0.07404773	-0.5183736	-0.09418154	0.07091079	-0.7887549	-0.1012375	173.681874915	137.656157457	174.122018594	112.466342576	178.472392779	131.071958447	144.728335871	162.243598649	161.794798844	173.64861109	139.612395824	147.527927721	14.66667	C2	C2	C1
0.01310711	-0.05279711	-0.06638336	0.0	0.0	0.0	-0.01745594	0.3640299	0.05980515	-0.01049522	0.5374303	0.07665062	-0.1452608	0.2279893	-0.0074265	-0.3183093	0.06547078	-0.01534271	-0.4533479	-0.1099372	-0.08401275	0.1613166	0.2964265	0.06762958	0.3204741	0.4637255	0.07394814	0.4780914	0.6448383	0.1042011	-0.05017724	-0.1219785	-0.1024268	-0.09671492	-0.5204176	-0.1075268	-0.09846786	-0.7926698	-0.1115754	0.08644765	-0.1205766	-0.07630706	0.07414132	-0.5183929	-0.09418535	0.07103303	-0.7887995	-0.1012635	173.734521518	137.630707164	173.841662124	112.897460077	178.454569852	131.014478709	144.475233815	162.20355304	161.761556457	173.706331499	139.610451248	147.596263441	14.7	C2	C2	C1
0.01333194	-0.05271161	-0.0663414	0.0	0.0	0.0	-0.01756305	0.3638935	0.05978465	-0.0106076	0.5372823	0.07663274	-0.1453384	0.2278125	-0.007581	-0.3182626	0.06536777	-0.01536179	-0.452583	-0.1088633	-0.0833745	0.1628776	0.2974474	0.06895041	0.3203683	0.4635899	0.07390571	0.4780668	0.6449301	0.1048083	-0.05005336	-0.1221365	-0.1024082	-0.09668258	-0.5204748	-0.1075273	-0.09855172	-0.7928623	-0.1116786	0.0870082	-0.120461	-0.07640171	0.07407477	-0.5185567	-0.09422851	0.07106222	-0.7890195	-0.1012807	173.722296418	137.591327407	173.43822509	113.283339944	178.376449757	130.781085454	144.344449247	162.246390859	161.694395427	173.71555702	139.686992337	147.657158525	14.73333	C2	C2	C1
0.01337772	-0.05271979	-0.06633377	0.0	0.0	0.0	-0.01754236	0.3639766	0.05978513	-0.01058967	0.5374009	0.07692242	-0.1452209	0.2277986	-0.00753832	-0.3181231	0.06532374	-0.01539588	-0.4726098	-0.130706	-0.08991385	0.1634815	0.2976854	0.06945801	0.3203955	0.4635811	0.0739255	0.4781067	0.6449357	0.1048281	-0.05002567	-0.1221314	-0.1023898	-0.09645692	-0.5203684	-0.1075022	-0.09858647	-0.7936498	-0.1115658	0.08706297	-0.1205978	-0.07647943	0.07421938	-0.5186199	-0.09418154	0.07115943	-0.7889675	-0.1012635	173.783779072	137.593005122	173.350569466	113.318891043	178.409698072	130.841158705	144.24771766	163.044193903	161.71795326	173.795673273	139.655517661	147.660782564	14.76667	C2	C2	C1
0.01340237	-0.05268815	-0.06633997	0.0	0.0	0.0	-0.01754199	0.3639538	0.05990958	-0.01088158	0.537461	0.0772357	-0.1454571	0.2276486	-0.00764966	-0.3183216	0.06515107	-0.01555037	-0.4736435	-0.1319246	-0.09051132	0.1638053	0.2978906	0.06972051	0.3201959	0.4636205	0.07388234	0.4778777	0.6448001	0.1047177	-0.05007211	-0.1222444	-0.102509	-0.09610862	-0.5201755	-0.1075151	-0.09879106	-0.7937935	-0.1116827	0.08711063	-0.1206743	-0.07649827	0.07389175	-0.5188064	-0.0943172	0.07098852	-0.7894945	-0.1013741	173.88539993	137.591467207	173.322525254	113.344940167	178.328139919	130.825785101	144.183296819	163.051461408	161.696890127	173.961044994	139.615543379	147.680385197	14.8	C2	C2	C1
0.01321909	-0.05285723	-0.06644917	0.0	0.0	0.0	-0.01769008	0.3643125	0.06005216	-0.0110639	0.5379747	0.077595	-0.1454197	0.2279646	-0.00759554	-0.3184263	0.06549406	-0.01548028	-0.4741432	-0.1318713	-0.09037042	0.1607683	0.2971613	0.06779075	0.3200701	0.4641494	0.07401156	0.4771212	0.6450388	0.1049891	-0.05009337	-0.1220119	-0.1025417	-0.09610286	-0.5197797	-0.107378	-0.09908523	-0.7938656	-0.1115904	0.08665784	-0.1206248	-0.07644224	0.07369325	-0.5186499	-0.0941999	0.07086259	-0.7891235	-0.1012912	173.911362512	137.664518594	173.590359989	113.069162901	178.35496556	130.875546096	144.661852301	163.086459455	161.644877803	174.022975584	139.505705605	147.713476466	14.83333	C2	C2	C1
0.01340751	-0.05279148	-0.0663867	0.0	0.0	0.0	-0.01773375	0.3641734	0.05998445	-0.01091048	0.5378131	0.07745886	-0.1454493	0.2276811	-0.00781488	-0.3183963	0.0652651	-0.01557112	-0.4743763	-0.1322104	-0.09042358	0.162321	0.2976032	0.06889558	0.3200214	0.4639497	0.07389641	0.4759726	0.6442376	0.1048794	-0.04995824	-0.1221168	-0.1025579	-0.0961298	-0.51998	-0.1074722	-0.09911311	-0.7940485	-0.1117125	0.08694041	-0.1207445	-0.07642722	0.07374362	-0.5188411	-0.09433126	0.07088187	-0.7893919	-0.1013653	173.843781676	137.637472014	173.316783402	113.211987934	178.313353674	130.885351597	144.400675529	163.095599377	161.577709776	174.001932706	139.564949183	147.711420112	14.86667	C2	C2	C1
0.01329023	-0.0529291	-0.06643581	0.0	0.0	0.0	-0.01808955	0.3645299	0.06001925	-0.01136309	0.5381095	0.07749009	-0.1456458	0.227953	-0.0078454	-0.3188484	0.06556007	-0.01553917	-0.458176	-0.1130365	-0.0829072	0.1599343	0.2968373	0.06696844	0.31958	0.4642757	0.07395792	0.4754947	0.6445358	0.1049664	-0.04967891	-0.1220149	-0.1026392	-0.09612759	-0.5192124	-0.1074615	-0.09956049	-0.7936567	-0.1117444	0.08650978	-0.1205789	-0.07633185	0.07334977	-0.5184682	-0.09433341	0.07038865	-0.7890435	-0.1013684	173.829026715	137.703329263	173.679640903	112.857590285	178.322648294	130.886847392	144.706613566	162.889235129	161.520440025	174.043824316	139.621352499	147.731750239	14.9	C2	C2	C1
0.01342395	-0.05283975	-0.06641006	0.0	0.0	0.0	-0.01784989	0.3644055	0.06014204	-0.01126216	0.5379384	0.07746172	-0.1455066	0.2277723	-0.00790358	-0.3187391	0.06534047	-0.01554608	-0.4582844	-0.1132103	-0.08304238	0.1619826	0.2979762	0.06871367	0.3196614	0.4641375	0.07394433	0.4757628	0.644471	0.1050749	-0.04962152	-0.1220437	-0.1027048	-0.09598483	-0.5193533	-0.1074507	-0.09930485	-0.7937185	-0.1118078	0.08666393	-0.1206919	-0.07634449	0.07345483	-0.5186232	-0.09435797	0.07055145	-0.7893149	-0.1013639	173.853216835	137.673138669	173.339084919	113.258212596	178.302646048	130.956727432	144.50733824	162.884865272	161.473070625	174.033508655	139.606771367	147.799451596	14.93333	C2	C2	C1
0.01355752	-0.05272957	-0.06634665	0.0	0.0	0.0	-0.01793199	0.3641909	0.06007457	-0.01126013	0.5377519	0.07754922	-0.1455813	0.2275297	-0.00792718	-0.3187768	0.06488423	-0.01567459	-0.4691521	-0.126002	-0.08691454	0.1635337	0.2984592	0.06971002	0.3196028	0.463925	0.07392311	0.4756835	0.644253	0.1050122	-0.04965452	-0.122232	-0.1027305	-0.09591436	-0.5192397	-0.1075523	-0.09940096	-0.7939362	-0.1118958	0.08705542	-0.1206901	-0.0763104	0.07354638	-0.5186827	-0.09439945	0.07051611	-0.789517	-0.1013725	173.85223378	137.629648791	173.182364257	113.436866561	178.278450993	130.860493405	144.280257744	163.248667942	161.517086604	174.077673693	139.65387747	147.793274239	14.96667	C2	C2	C1
0.01356451	-0.05272418	-0.06634378	0.0	0.0	0.0	-0.01766879	0.3642385	0.06020093	-0.01125731	0.5378933	0.0778029	-0.1455121	0.2274706	-0.00791597	-0.318454	0.06483965	-0.01555586	-0.4707005	-0.1284297	-0.08781767	0.1640274	0.2987765	0.07004762	0.3196385	0.4639516	0.07397103	0.4758359	0.6443032	0.1051702	-0.0496832	-0.1222017	-0.1027124	-0.09584872	-0.5193733	-0.1075201	-0.09938945	-0.7939168	-0.1119108	0.08708002	-0.1208296	-0.07643795	0.07355306	-0.5187007	-0.09440827	0.07053059	-0.789465	-0.1013572	173.967349617	137.637810356	173.112611541	113.498063612	178.282445821	130.907743782	144.256559799	163.221800912	161.494541239	174.10502425	139.621032844	147.781177063	15.0	C2	C2	C1
0.01367141	-0.05260609	-0.0662744	0.0	0.0	0.0	-0.01781266	0.3639471	0.06005049	-0.01136962	0.5378816	0.07808018	-0.1457357	0.2272315	-0.00805402	-0.3179089	0.06474146	-0.01563954	-0.4718045	-0.1301194	-0.08869123	0.1645674	0.2989649	0.07053399	0.3194005	0.4637119	0.07382989	0.4772626	0.6455339	0.1054327	-0.04967045	-0.1223073	-0.1028247	-0.09606851	-0.5195736	-0.1076717	-0.09955437	-0.7940961	-0.1120806	0.08727849	-0.1209182	-0.07629514	0.07343743	-0.5188211	-0.09459925	0.07035431	-0.7896849	-0.1014957	174.027793768	137.585414053	172.987099307	113.622124843	178.219163884	130.919522803	144.151258795	163.277462284	161.516102111	174.062214502	139.670263243	147.701061659	15.03333	C2	C2	C1
0.0136696	-0.05261397	-0.06627679	0.0	0.0	0.0	-0.01759131	0.3640646	0.06010079	-0.0112724	0.5380122	0.07815313	-0.1457034	0.2272176	-0.00803757	-0.3176104	0.06485399	-0.01549554	-0.4732711	-0.1315959	-0.08934212	0.1648655	0.2992458	0.07081509	0.3194926	0.4636988	0.07387495	0.4772802	0.6454507	0.1054327	-0.04977527	-0.1222601	-0.1028283	-0.09594761	-0.5195448	-0.1076307	-0.0995574	-0.7940587	-0.1121104	0.08729709	-0.1209937	-0.07631922	0.07353289	-0.5190243	-0.09465241	0.07039891	-0.789775	-0.1015177	174.090952598	137.586889067	172.933663736	113.6844795	178.229939681	130.951465359	144.16810383	163.287620119	161.507318184	174.119629469	139.584121923	147.696641977	15.06667	C2	C2	C1
0.0136764	-0.05261468	-0.06627488	0.0	0.0	0.0	-0.01761351	0.364064	0.06009078	-0.01120631	0.537937	0.07812262	-0.1456257	0.2271499	-0.00800395	-0.3171648	0.06480186	-0.01555419	-0.4735981	-0.1323658	-0.08980846	0.1651186	0.2991865	0.07094455	0.3195443	0.4636131	0.07382607	0.4775524	0.6456723	0.1054466	-0.04977338	-0.1223196	-0.1028397	-0.09586683	-0.5195814	-0.1076765	-0.09954348	-0.7941639	-0.1121552	0.08733678	-0.1210597	-0.07634807	0.07362555	-0.5191535	-0.09472394	0.0704212	-0.789855	-0.1015394	174.062381593	137.586713112	172.896008331	113.659894016	178.236085035	130.973954507	144.112425012	163.336025753	161.545136223	174.144442274	139.59714038	147.644624369	15.1	C2	C2	C1
0.01370993	-0.05262427	-0.06624746	0.0	0.0	0.0	-0.01761896	0.3640189	0.05995464	-0.01128351	0.5379774	0.07812047	-0.1453196	0.2270068	-0.00813866	-0.3171668	0.06472057	-0.01564598	-0.4742644	-0.1330572	-0.08986163	0.1651598	0.2992648	0.07105923	0.3194611	0.4636552	0.07381034	0.4775745	0.6458367	0.1053114	-0.04971379	-0.1224139	-0.1028996	-0.09609416	-0.5195831	-0.1077223	-0.09967461	-0.7940524	-0.1122069	0.08747941	-0.1211198	-0.07615232	0.0734535	-0.5192008	-0.09471464	0.07031827	-0.7898158	-0.1015975	174.116389604	137.581418722	172.901245142	113.679400966	178.183878033	130.912728874	144.113303853	163.36598556	161.492198391	174.082225976	139.654420247	147.725390969	15.13333	C2	C2	C1
0.01370166	-0.05264017	-0.0662508	0.0	0.0	0.0	-0.01748399	0.3641052	0.05996132	-0.0111943	0.5380884	0.07826138	-0.1451032	0.227021	-0.00817204	-0.3169023	0.06472149	-0.0158062	-0.4745772	-0.1335319	-0.09017372	0.1652525	0.2992002	0.07105756	0.3194654	0.463607	0.0738585	0.4775453	0.6456664	0.1051431	-0.04973244	-0.1224285	-0.1029212	-0.09602965	-0.5197194	-0.1076248	-0.09967528	-0.7941043	-0.112186	0.08747826	-0.1211625	-0.07612443	0.07345726	-0.5190741	-0.09472585	0.07027489	-0.7897995	-0.1016619	174.171947062	137.583906334	172.968182369	113.614832982	178.193590285	130.921999365	144.089046882	163.426313951	161.507357856	174.108402058	139.625351453	147.716608485	15.16667	C2	C2	C1
0.01380105	-0.05263909	-0.06620789	0.0	0.0	0.0	-0.01776509	0.3640273	0.05982828	-0.01139511	0.5379919	0.07813716	-0.1452647	0.2269013	-0.00834894	-0.3171372	0.06450445	-0.01596022	-0.4753292	-0.134508	-0.09061813	0.1650686	0.2990713	0.07100177	0.3192343	0.4634936	0.07379341	0.4778252	0.6456887	0.1053445	-0.04954074	-0.1224417	-0.1030426	-0.09635545	-0.5198382	-0.1077609	-0.099949	-0.7941601	-0.1122506	0.0877558	-0.1212924	-0.07580924	0.07322986	-0.5191115	-0.0948348	0.06997409	-0.7899029	-0.1017778	174.126333581	137.583886872	172.944364114	113.598480932	178.110380381	130.843736667	144.070074812	163.411816752	161.478673176	174.026686271	139.683420267	147.701721976	15.2	C2	C2	C1
0.0138205	-0.05268045	-0.0661869	0.0	0.0	0.0	-0.01775079	0.3641102	0.05969882	-0.01137225	0.5379915	0.07839942	-0.1451924	0.2268943	-0.00853825	-0.3171801	0.06451358	-0.01586843	-0.4625211	-0.1199382	-0.08584404	0.1648373	0.2990122	0.07095504	0.3189939	0.4635708	0.07376266	0.4774697	0.6455461	0.1052091	-0.04947265	-0.1225289	-0.1030421	-0.09670173	-0.5198177	-0.1078207	-0.1002851	-0.7941512	-0.1122808	0.08773182	-0.1213082	-0.07571578	0.07301953	-0.5192056	-0.09489059	0.06979658	-0.7900566	-0.1017675	174.210675754	137.590810575	172.975828874	113.509309349	178.062004032	130.826020499	144.039264282	163.027552071	161.387755234	173.964480551	139.768234555	147.684777139	15.23333	C2	C2	C1
0.01381603	-0.05266916	-0.06618023	0.0	0.0	0.0	-0.01771236	0.3640023	0.05961394	-0.01130571	0.5380251	0.07851028	-0.1452146	0.226889	-0.00851631	-0.3170722	0.06427719	-0.01585793	-0.4731933	-0.1335966	-0.08921862	0.1649167	0.2990328	0.07097077	0.3190176	0.463536	0.0738039	0.4776262	0.6455802	0.1051679	-0.04950339	-0.1225442	-0.1030684	-0.09653956	-0.5195745	-0.1078076	-0.1002826	-0.7941724	-0.112298	0.08777753	-0.1213387	-0.07566118	0.07306961	-0.5195314	-0.09483886	0.07003259	-0.7901316	-0.1016107	174.246352711	137.576823311	173.008714155	113.548431653	178.021993016	130.82660306	144.043432945	163.39256797	161.433543765	174.019657049	139.741052513	147.630939885	15.26667	C2	C2	C1
0.01377226	-0.05265835	-0.06621003	0.0	0.0	0.0	-0.01766099	0.364005	0.05976486	-0.01116557	0.537586	0.07843995	-0.1456085	0.226597	-0.00871253	-0.3174541	0.06367688	-0.01600718	-0.4613238	-0.1206369	-0.08446932	0.1646788	0.298765	0.07078528	0.3187671	0.4633566	0.07358122	0.4785264	0.6464081	0.1048841	-0.04969246	-0.1226924	-0.1032817	-0.09688853	-0.5198418	-0.108036	-0.1006137	-0.7943218	-0.1125515	0.08777876	-0.121471	-0.07566142	0.07272089	-0.5197718	-0.09506536	0.0697398	-0.7903295	-0.101912	174.180896921	137.583246672	173.0759324	113.42741039	177.965740512	130.822050068	144.022974514	163.183480093	161.396649604	173.995392438	139.735865	147.574024163	15.3	C2	C2	C1
0.01371881	-0.05269905	-0.06619525	0.0	0.0	0.0	-0.01711952	0.3639414	0.05946851	-0.01123146	0.5374806	0.07846093	-0.1458211	0.226523	-0.00875425	-0.3175271	0.06335877	-0.01605105	-0.4714527	-0.1326694	-0.08915639	0.1646735	0.2987872	0.07082748	0.3185332	0.4630809	0.07339215	0.4778677	0.645663	0.1046238	-0.04983931	-0.1227103	-0.1032977	-0.09710956	-0.5199857	-0.1081338	-0.1008392	-0.7944216	-0.1126699	0.08776331	-0.1217196	-0.07558846	0.07247871	-0.5199241	-0.09515786	0.06953376	-0.7904086	-0.1020291	174.498342897	137.555953661	173.014932356	113.401443564	177.922832716	130.862908992	144.014898509	163.273113716	161.555441651	173.988362903	139.703485426	147.519677303	15.33333	C2	C2	C1
0.01344915	-0.05273773	-0.06623435	0.0	0.0	0.0	-0.01742334	0.3640526	0.05936551	-0.01151039	0.5376806	0.07846069	-0.1463471	0.2269344	-0.00857282	-0.3179699	0.06330675	-0.01604629	-0.473818	-0.1344978	-0.09000516	0.16097	0.2982451	0.06838942	0.3180037	0.4633518	0.07327271	0.4772881	0.6456879	0.1043956	-0.04973903	-0.1225746	-0.1032395	-0.09761605	-0.5197672	-0.1082556	-0.1013532	-0.7939048	-0.1129689	0.08719534	-0.1215036	-0.07560897	0.07193556	-0.519701	-0.09531569	0.06890858	-0.7900577	-0.1021938	174.48025836	137.569528843	173.441128255	113.345879004	177.927214896	130.877538662	144.708014701	163.382175358	161.699298791	173.90268423	139.858448065	147.514612173	15.36667	C2	C2	C1
0.01345366	-0.05273712	-0.06621647	0.0	0.0	0.0	-0.01748359	0.3640113	0.0592916	-0.01158592	0.5375794	0.07833958	-0.1461724	0.2270187	-0.00830054	-0.3178677	0.06300714	-0.01586056	-0.4747447	-0.1354239	-0.09007096	0.1614099	0.2983093	0.06868339	0.3179927	0.4632919	0.07331181	0.4773905	0.6458604	0.1047647	-0.04976156	-0.1225964	-0.1032307	-0.09759499	-0.5197552	-0.1083052	-0.1014612	-0.793971	-0.1130395	0.0872299	-0.1214991	-0.07555866	0.07196067	-0.5198192	-0.0953548	0.06892599	-0.7902576	-0.1020334	174.47409521	137.567799684	173.334947108	113.364420808	177.891145504	130.864879689	144.6170509	163.48379705	161.790007732	173.935220858	139.856987527	147.460248428	15.4	C2	C2	C1
0.01339305	-0.05275561	-0.06619835	0.0	0.0	0.0	-0.01718179	0.3639176	0.05908012	-0.01173187	0.537525	0.07821655	-0.1465811	0.2269488	-0.00824428	-0.318082	0.0628894	-0.01597762	-0.4614067	-0.1217935	-0.0832088	0.1616239	0.2982101	0.06875849	0.3180588	0.4635466	0.0731504	0.4770155	0.6458129	0.1045811	-0.04996486	-0.1226128	-0.1032486	-0.0977709	-0.5199949	-0.1084149	-0.1007856	-0.7939336	-0.1130166	0.08726871	-0.1217442	-0.07550526	0.07180531	-0.5200084	-0.09548187	0.0686462	-0.7902485	-0.1022077	174.667344779	137.55114798	173.288435882	113.262783983	177.879850617	130.894611882	144.490788705	163.555245168	161.980267003	173.76736379	139.803478755	147.418089117	15.43333	C2	C2	C1
0.01346267	-0.05273141	-0.06614447	0.0	0.0	0.0	-0.01728524	0.3637529	0.05897117	-0.0117262	0.5374122	0.07817531	-0.1465368	0.226881	-0.008353	-0.3180041	0.0628607	-0.01601982	-0.4563956	-0.1161361	-0.08090782	0.1618865	0.2982327	0.06891656	0.3180294	0.4635635	0.07304692	0.4769509	0.6458312	0.1043885	-0.04991417	-0.1226345	-0.1033039	-0.09759038	-0.5200416	-0.1085026	-0.1009189	-0.7939698	-0.113157	0.08744967	-0.1217376	-0.07522893	0.07186345	-0.5200286	-0.0955658	0.06862403	-0.7902582	-0.1023271	174.64123182	137.546277851	173.261929796	113.297718894	177.849458695	130.847000223	144.413019764	163.525094538	161.946423971	173.851623483	139.777622985	147.408152724	15.46667	C2	C2	C1
0.01346279	-0.05269554	-0.06609058	0.0	0.0	0.0	-0.01723056	0.3635523	0.05877018	-0.01182035	0.5372223	0.07809877	-0.1467163	0.2266376	-0.00857186	-0.3182131	0.06207704	-0.01622605	-0.4545774	-0.1142511	-0.08058119	0.1622037	0.2981547	0.0689342	0.3182746	0.463512	0.0728097	0.4764655	0.6454316	0.1041956	-0.0500025	-0.1227531	-0.1033115	-0.09776733	-0.5202475	-0.1086979	-0.1009564	-0.793964	-0.1132016	0.08743247	-0.1218032	-0.07522631	0.07177512	-0.5203271	-0.09572577	0.06846532	-0.7904425	-0.1024201	174.723817031	137.522597934	173.150922343	113.338076928	177.829481759	130.887982936	144.374490516	163.481402304	161.973812185	173.813760432	139.822522903	147.325854989	15.5	C2	C2	C1
0.01340489	-0.05266606	-0.066046	0.0	0.0	0.0	-0.01696708	0.3632402	0.05849004	-0.01229255	0.5370219	0.07782006	-0.1472818	0.2263572	-0.00869322	-0.3187096	0.06140075	-0.01650786	-0.4710754	-0.1335199	-0.08757448	0.1619368	0.2979889	0.06878877	0.3179655	0.4633277	0.07251763	0.4759226	0.6450166	0.1037381	-0.05016831	-0.1229126	-0.1032703	-0.09792093	-0.5207938	-0.1088831	-0.1014183	-0.7942104	-0.113508	0.08732509	-0.1217966	-0.0752387	0.07153448	-0.5208289	-0.09584928	0.06813139	-0.7908751	-0.102387	174.975875977	137.487490931	173.142856138	113.318151329	177.800304407	130.900835534	144.368956531	163.765237894	162.142585019	173.887566048	139.875365519	147.279139007	15.53333	C2	C2	C1
0.01341449	-0.05264235	-0.06602359	0.0	0.0	0.0	-0.01690635	0.3631031	0.05843973	-0.01214799	0.5363675	0.07757115	-0.1472147	0.2262515	-0.00869894	-0.318607	0.06122436	-0.01646566	-0.4591071	-0.1215249	-0.08283281	0.1623284	0.2982433	0.06911969	0.3180093	0.4632186	0.07250237	0.4759515	0.6450015	0.1037204	-0.05016859	-0.1229117	-0.1032681	-0.09759822	-0.5206399	-0.108695	-0.1013827	-0.794189	-0.1135669	0.08734089	-0.1218043	-0.07521558	0.07166465	-0.5211747	-0.09563947	0.06724709	-0.7915861	-0.1020639	174.932789642	137.477637053	173.05924408	113.456458588	177.95883637	130.927442906	144.368625384	163.507159415	162.143408548	173.98792984	139.826257265	147.290959847	15.56667	C2	C2	C1
0.01332268	-0.05260473	-0.06601286	0.0	0.0	0.0	-0.0165608	0.3629417	0.05843186	-0.01219875	0.5362221	0.07759762	-0.1474637	0.2260964	-0.0085249	-0.3182138	0.0612383	-0.01640081	-0.456736	-0.1178301	-0.08157206	0.1624205	0.2983039	0.06914282	0.3178537	0.4628072	0.0726552	0.4770745	0.6452588	0.1041086	-0.05032836	-0.1229695	-0.1033096	-0.09759177	-0.5205069	-0.108731	-0.1014909	-0.7942613	-0.1137204	0.08724725	-0.1218283	-0.07523513	0.07160366	-0.5215019	-0.09563923	0.06716665	-0.7916868	-0.1021729	175.087700512	137.461657609	173.107918247	113.531377611	177.988523083	130.959278384	144.450725647	163.659500234	162.287784148	174.030650893	139.814403695	147.266201937	15.6	C2	C2	C1
0.01330784	-0.05252904	-0.06599069	0.0	0.0	0.0	-0.01641686	0.3625945	0.05836153	-0.01242261	0.5360878	0.07745552	-0.1477646	0.2259329	-0.00854158	-0.3184373	0.06101675	-0.01652336	-0.4757757	-0.137974	-0.08958793	0.1625303	0.2980868	0.0692029	0.3176798	0.4626796	0.07262588	0.4771318	0.6451607	0.1041744	-0.05054558	-0.1230952	-0.1034501	-0.09778321	-0.5207565	-0.1087966	-0.1016706	-0.7943744	-0.1139572	0.08748395	-0.1217349	-0.07504439	0.07140124	-0.5215575	-0.09573555	0.06703867	-0.7917979	-0.102319	175.186095316	137.425891147	173.104282524	113.49547505	177.915288861	130.797572452	144.356509445	163.976497587	162.362957928	174.032060265	139.784390692	147.231740208	15.63333	C2	C2	C1
0.01328194	-0.0524523	-0.06596112	0.0	0.0	0.0	-0.01596391	0.3622564	0.05839181	-0.01243816	0.5360228	0.07738805	-0.1477859	0.2257889	-0.0085721	-0.3186314	0.06043033	-0.01645327	-0.458581	-0.1186409	-0.0842607	0.1630411	0.2981763	0.06954098	0.3181151	0.4628561	0.07270455	0.4772722	0.6451113	0.1041434	-0.05065253	-0.1230807	-0.103477	-0.09784195	-0.5208751	-0.1088929	-0.1017026	-0.7945076	-0.1140516	0.0874448	-0.1217803	-0.07508636	0.07136883	-0.5216591	-0.09584236	0.06720287	-0.7917281	-0.1025362	175.330087782	137.399490969	173.059158264	113.588814144	177.90021966	130.854434358	144.309763315	163.346399041	162.358039253	174.036041014	139.769040531	147.182435406	15.66667	C2	C2	C1
0.01317693	-0.05241961	-0.06595135	0.0	0.0	0.0	-0.01596961	0.3620434	0.05826044	-0.01272104	0.5361354	0.07749915	-0.1484043	0.2257094	-0.00817514	-0.3187632	0.06035278	-0.01661921	-0.4587015	-0.1184242	-0.08440804	0.1629144	0.2981738	0.06943893	0.3176628	0.4623986	0.07253313	0.4772583	0.6451077	0.1040277	-0.05085751	-0.1231699	-0.1035585	-0.09809411	-0.5207736	-0.1090744	-0.1018733	-0.7945596	-0.1142156	0.08744247	-0.1217455	-0.07502723	0.07116603	-0.5216945	-0.09597516	0.0666248	-0.7920357	-0.1026492	175.452109791	137.379255699	173.046484428	113.654133423	177.909402741	130.788254576	144.348283314	163.516041573	162.691929678	174.009603835	139.78248757	147.187362594	15.7	C2	C2	C1
