HipCenter-X	HipCenter-Y	HipCenter-Z	Spine-X	Spine-Y	Spine-Z	ShoulderCenter-X	ShoulderCenter-Y	ShoulderCenter-Z	Head-X	Head-Y	Head-Z	ShoulderLeft-X	ShoulderLeft-Y	ShoulderLeft-Z	ElbowLeft-X	ElbowLeft-Y	ElbowLeft-Z	WristLeft-X	WristLeft-Y	WristLeft-Z	ShoulderRight-X	ShoulderRight-Y	ShoulderRight-Z	ElbowRight-X	ElbowRight-Y	ElbowRight-Z	WristRight-X	WristRight-Y	WristRight-Z	HipLeft-X	HipLeft-Y	HipLeft-Z	KneeLeft-X	KneeLeft-Y	KneeLeft-Z	AnkleLeft-X	AnkleLeft-Y	AnkleLeft-Z	HipRight-X	HipRight-Y	HipRight-Z	KneeRight-X	KneeRight-Y	KneeRight-Z	AnkleRight-X	AnkleRight-Y	AnkleRight-Z	ShoulderCenter - Head - Spine	Spine - ShoulderCenter - HipCenter	ElbowRight - WristRight - ShoulderRight	ShoulderRight - ShoulderCenter - ElbowRight	KneeRight - AnkleRight - HipRight	HipRight - HipCenter - KneeRight	ShoulderRight - ShoulderLeft - ElbowRight	ElbowLeft - WristLeft - ShoulderLeft	ShoulderLeft - ShoulderCenter - ElbowLeft	KneeLeft - AnkleLeft - HipLeft	HipLeft - HipCenter - KneeLeft	ShoulderLeft - ShoulderRight - ElbowLeft	Position	Time
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	discrete	continuous
																																																												class	meta
0.00301471	-0.05829525	-0.05406523	0.0	0.0	0.0	0.01721784	0.3380443	-0.00124908	0.04184365	0.5149578	-0.01681662	-0.157024	0.311498	0.0004971	-0.3768338	0.4917766	-0.0514617	-0.5433511	0.6222824	-0.1214428	0.1984348	0.2351106	0.0284164	0.3570636	0.03187308	0.00368071	0.5137473	-0.1438501	-0.02230382	-0.07942148	-0.1326893	-0.07315803	-0.07000104	-0.7132545	-0.04763436	-0.03741269	-1.076622	-0.07115412	0.08001168	-0.1448737	-0.06191182	0.07324775	-0.7099849	-0.04254508	0.04304204	-1.082577	-0.06180143	173.088412367	136.659917255	176.181750357	153.828408197	173.698626907	137.290457135	138.947790561	171.960086349	131.00779079	172.510640689	129.810661744	152.361819083	C1	6.433333
0.00309425	-0.05826758	-0.05407786	0.0	0.0	0.0	0.01683205	0.3381785	-0.0010953	0.04137384	0.5160958	-0.01741457	-0.1575157	0.3116321	0.00079775	-0.3773553	0.4914435	-0.05159211	-0.545042	0.6206737	-0.1210601	0.1980166	0.2350386	0.02833176	0.3572707	0.03143515	0.00339556	0.5161685	-0.1469695	-0.02324939	-0.07932335	-0.1326661	-0.07311749	-0.06850749	-0.7140864	-0.04743266	-0.03751014	-1.07683	-0.07193685	0.0803774	-0.1448585	-0.06203461	0.07308716	-0.7105005	-0.04238057	0.04277718	-1.082875	-0.06256247	172.926272067	136.666465031	176.26247792	153.94348411	173.585813527	137.12824013	139.041442257	172.119449064	131.05898597	172.56606015	129.689203631	152.431866057	C1	6.466667
0.00312879	-0.05822916	-0.05407596	0.0	0.0	0.0	0.01672756	0.3379412	-0.00108194	0.04236932	0.5151303	-0.01694489	-0.1573542	0.3115302	0.00080943	-0.377264	0.4918291	-0.05151677	-0.5687965	0.6462766	-0.1256618	0.1981506	0.2352337	0.02849698	0.3564357	0.0325494	0.00412703	0.5162693	-0.1468163	-0.02326512	-0.07920386	-0.1326942	-0.07310414	-0.0700413	-0.7137586	-0.04737473	-0.03736912	-1.076369	-0.07198143	0.08020771	-0.1447777	-0.06203437	0.07315184	-0.7103705	-0.04236102	0.04283852	-1.082595	-0.0623579	172.726545323	136.649674314	176.14592012	153.819219308	173.589573631	137.211302757	138.971445839	173.640035004	131.027936431	172.320100566	129.898139111	152.334654688	C1	6.5
0.00314461	-0.05822328	-0.05403924	0.0	0.0	0.0	0.01674797	0.337795	-0.00123763	0.04209721	0.5148354	-0.01693273	-0.1571002	0.311485	0.00076652	-0.3767064	0.4914029	-0.05137467	-0.5457397	0.6177412	-0.1233509	0.1983468	0.2352839	0.02870131	0.3562875	0.03285302	0.00446153	0.5161626	-0.1465948	-0.02334833	-0.07911797	-0.1327226	-0.07306051	-0.06966695	-0.7137538	-0.04754663	-0.03712583	-1.076353	-0.07207394	0.08005442	-0.1447687	-0.0619061	0.07350197	-0.7103488	-0.04245114	0.04331007	-1.08253	-0.06220698	172.843539197	136.637870561	176.092697176	153.699244755	173.615131404	137.330791938	138.929423414	171.22048902	131.062318502	172.374772767	129.912372729	152.355433059	C1	6.533333
0.00315409	-0.05821955	-0.05394292	0.0	0.0	0.0	0.01661778	0.3375884	-0.00173163	0.04163862	0.515453	-0.01736021	-0.157524	0.3111908	0.00110054	-0.3770508	0.4907917	-0.05121374	-0.5460112	0.6172284	-0.1231997	0.1982105	0.2350623	0.02877975	0.356062	0.0323112	0.00446343	0.5151649	-0.1465741	-0.0232954	-0.07926082	-0.1327165	-0.07285476	-0.07067991	-0.7135327	-0.04772758	-0.03770039	-1.07684	-0.07216954	0.08024886	-0.1450073	-0.06170368	0.07314918	-0.7103524	-0.04264498	0.0427427	-1.082804	-0.06246233	173.017642412	136.604527125	176.082002731	153.567585677	173.656720745	137.299776181	138.858654012	171.279332334	131.011637683	172.342697008	129.965530726	152.354907384	C1	6.566667
0.00338279	-0.05820407	-0.05387092	0.0	0.0	0.0	0.01615277	0.3375656	-0.00186181	0.04101728	0.5152562	-0.01713061	-0.1578088	0.3110227	0.00095558	-0.3774177	0.49065	-0.05130935	-0.5460957	0.6181808	-0.1217356	0.1979471	0.2348413	0.02879453	0.3561417	0.03185645	0.00436187	0.5147464	-0.146673	-0.02334118	-0.07880946	-0.132899	-0.07269025	-0.0699949	-0.7138592	-0.04790664	-0.0379325	-1.076715	-0.07237434	0.08091569	-0.1447904	-0.06152153	0.07384418	-0.7102369	-0.04288745	0.04251016	-1.082774	-0.06305099	173.076709574	136.602617229	176.144001015	153.585428734	173.560073104	137.090346637	138.883683742	171.741432971	130.967351953	172.452867964	130.108562584	152.37663582	C1	6.6
0.00349833	-0.05817565	-0.05384135	0.0	0.0	0.0	0.01595275	0.3374463	-0.00194502	0.04124283	0.5131303	-0.01589131	-0.1580096	0.3107283	0.00083995	-0.3780113	0.4905059	-0.0514102	-0.5465859	0.6182716	-0.1216288	0.1979041	0.2348312	0.02912402	0.355867	0.03182632	0.00429821	0.5142127	-0.146217	-0.02291918	-0.07869844	-0.1329561	-0.07257652	-0.07079017	-0.7136902	-0.0481956	-0.03782582	-1.076548	-0.07249403	0.08115505	-0.1447237	-0.06154895	0.07350563	-0.710286	-0.04295325	0.04215252	-1.081871	-0.0635345	173.119100822	136.584201023	176.126957197	153.406707106	173.5349342	136.972443982	138.757831922	171.801350927	130.944553828	172.376992324	130.243902649	152.374993347	C1	6.633333
0.00346224	-0.05821785	-0.05385089	0.0	0.0	0.0	0.01635237	0.3373563	-0.00211501	0.04137454	0.5129375	-0.01549077	-0.1571727	0.3099881	0.00086403	-0.3778927	0.4904978	-0.05128765	-0.5615562	0.6441612	-0.1183341	0.1982236	0.2346882	0.02949691	0.3587109	0.02967653	0.00430751	0.5137831	-0.146318	-0.02255821	-0.07878433	-0.1328796	-0.07262135	-0.07049203	-0.713979	-0.04804611	-0.0377868	-1.076061	-0.07292223	0.08083776	-0.1449115	-0.06153965	0.07306526	-0.7104902	-0.04291177	0.04197741	-1.082142	-0.06364465	173.363349528	136.566323395	176.53919289	153.484742556	173.548109534	137.110208278	138.829377031	174.686962793	130.692614531	172.319715805	130.138604562	152.305454288	C1	6.666667
0.00341808	-0.05813387	-0.05387592	0.0	0.0	0.0	0.01658392	0.3371472	-0.00158978	0.0410075	0.5121889	-0.01671934	-0.1570548	0.3100628	0.00080729	-0.3778291	0.4906448	-0.05135131	-0.5419009	0.6256378	-0.1179686	0.1983199	0.2348544	0.02941799	0.3589043	0.02977507	0.00430894	0.5138437	-0.1459024	-0.02211022	-0.07885509	-0.1327504	-0.07272506	-0.06948391	-0.7158523	-0.04755521	-0.0374796	-1.075904	-0.07312727	0.08058073	-0.1448441	-0.06157351	0.07307485	-0.7097761	-0.04286122	0.042056	-1.081783	-0.06373024	173.10128206	136.59943559	176.542544982	153.519062019	173.518818469	137.21669391	138.829068079	172.953095654	130.830461841	172.269698388	129.992586516	152.287870744	C1	6.7
0.00358161	-0.05794472	-0.05395794	0.0	0.0	0.0	0.01602342	0.3371781	-0.0003984	0.04067895	0.5123984	-0.01689863	-0.157406	0.3103752	0.00055957	-0.3781075	0.4904226	-0.05174923	-0.542281	0.6253364	-0.1182694	0.1982011	0.2348114	0.02938414	0.3585011	0.0298505	0.00395274	0.5133774	-0.1458408	-0.02252364	-0.07859507	-0.1326635	-0.07292867	-0.06953208	-0.7153189	-0.04804063	-0.03774363	-1.075991	-0.07360387	0.08095039	-0.1446599	-0.06185269	0.07275944	-0.7097522	-0.04324818	0.04015319	-1.083767	-0.06682539	172.54645261	136.661679561	176.540057676	153.592836716	173.126832217	137.064934167	138.817944553	173.021354287	131.088190875	172.305243376	130.085550491	152.404587941	C1	6.733333
0.00360647	-0.05791827	-0.05395508	0.0	0.0	0.0	0.01597486	0.3370298	-0.00043345	0.0405423	0.5123253	-0.01634932	-0.1575386	0.3103871	0.00061154	-0.3782976	0.4907112	-0.05187273	-0.5543463	0.6329095	-0.1210189	0.1981922	0.2349347	0.02957487	0.3584614	0.02984896	0.00377774	0.5132653	-0.1458375	-0.02260518	-0.07860759	-0.1326496	-0.07299948	-0.06976505	-0.7152225	-0.04816771	-0.03769241	-1.076239	-0.07498121	0.08103718	-0.1446686	-0.06176901	0.07224236	-0.7096535	-0.04332185	0.03949323	-1.083039	-0.06839657	172.700368082	136.642931641	176.554298501	153.44084804	172.970176637	137.00015926	138.752761487	173.435361936	131.096334173	172.114222448	130.093007165	152.349677043	C1	6.766667
0.00364419	-0.05789027	-0.0539124	0.0	0.0	0.0	0.01577818	0.336846	-0.00064325	0.03990485	0.5132914	-0.01726055	-0.1579442	0.3104112	0.00055337	-0.3786509	0.4904871	-0.05190063	-0.5614124	0.6356952	-0.1232581	0.1977963	0.2348218	0.02946615	0.3580898	0.02966005	0.00369215	0.5126207	-0.1460682	-0.02290654	-0.07858248	-0.1326578	-0.07286572	-0.07187586	-0.7135165	-0.04869962	-0.03838161	-1.075972	-0.07458162	0.08116474	-0.1445891	-0.06172657	0.07210844	-0.708186	-0.04399323	0.0393098	-1.081315	-0.06643105	172.703285079	136.616547698	176.588923312	153.429388153	173.353790563	136.931287006	138.770554166	173.396120477	131.190068102	172.069412145	130.327732701	152.398560601	C1	6.8
0.00381344	-0.05793239	-0.05389404	0.0	0.0	0.0	0.01548431	0.3368406	-0.00083375	0.03892831	0.5128804	-0.01834607	-0.1587602	0.3100836	0.00019169	-0.3794238	0.4901125	-0.05228043	-0.5646576	0.6374168	-0.1235089	0.1977932	0.2345506	0.03003502	0.3574811	0.02947699	0.0031836	0.5103185	-0.1453456	-0.02277279	-0.07850376	-0.1330453	-0.07301426	-0.07222533	-0.7139718	-0.04930115	-0.03907592	-1.07638	-0.07511187	0.08149056	-0.1447187	-0.06161618	0.07167803	-0.7086138	-0.04453945	0.03904585	-1.08245	-0.06728458	172.610951837	136.606254921	176.72933595	153.145490263	173.443333089	136.841885981	138.555146313	173.651352159	131.129225367	172.120653452	130.465136761	152.397464111	C1	6.833333
0.00381371	-0.05792861	-0.05391884	0.0	0.0	0.0	0.01550797	0.336951	-0.00067949	0.03863126	0.5130122	-0.01791692	-0.1584814	0.3099976	4.05e-06	-0.3785885	0.4895688	-0.05239463	-0.5457742	0.6173214	-0.1266892	0.197827	0.2347048	0.02989364	0.3585783	0.02720638	0.00268579	0.5112107	-0.145882	-0.02249146	-0.07848109	-0.1329309	-0.07307839	-0.07196811	-0.7139967	-0.04932642	-0.03903328	-1.076259	-0.07531929	0.08145446	-0.1447389	-0.06167006	0.07169697	-0.7085445	-0.04446936	0.03980902	-1.083268	-0.06846929	172.727205487	136.617089194	176.366234097	153.045974241	173.357221394	136.864950258	138.382575896	170.832798892	131.081541235	172.12497803	130.403484461	152.370542358	C1	6.866667
0.00389441	-0.05787142	-0.05400681	0.0	0.0	0.0	0.01510746	0.3373721	6.533e-05	0.03832775	0.5129255	-0.01836205	-0.1591491	0.3099895	-0.00024414	-0.3789784	0.4893811	-0.05274963	-0.5568392	0.6330955	-0.1245265	0.1975479	0.234509	0.02973795	0.3584498	0.02688105	0.00212359	0.5109544	-0.1460982	-0.02310371	-0.07851707	-0.1331004	-0.07340479	-0.07227805	-0.7141185	-0.04981279	-0.03975347	-1.076094	-0.07533574	0.08183664	-0.1446014	-0.06172943	0.07174451	-0.7089232	-0.04478312	0.03963709	-1.083428	-0.06866932	172.251088344	136.670171219	176.386063729	153.253600956	173.390091055	136.70234293	138.384198511	173.052063382	131.026396837	172.214039384	130.457785245	152.375597948	C1	6.9
0.00397312	-0.05789413	-0.05390024	0.0	0.0	0.0	0.01476932	0.3372034	-0.00033736	0.03794196	0.5124813	-0.01789474	-0.1594981	0.3102212	-0.00015879	-0.3794499	0.4894011	-0.05292583	-0.5632505	0.6372257	-0.1264131	0.1973662	0.2343927	0.02953076	0.3583086	0.02681804	0.00192547	0.5106804	-0.1460041	-0.02320695	-0.07825509	-0.1332984	-0.07311749	-0.06986587	-0.7156897	-0.04942679	-0.03940549	-1.076281	-0.07593799	0.08211105	-0.1446126	-0.06145954	0.06997853	-0.7108222	-0.04482222	0.03880933	-1.083323	-0.06960034	172.472390478	136.66920966	176.399949987	153.213108258	173.472759529	136.440632758	138.456721325	173.222686583	131.152195148	172.351195889	130.397273952	152.448444876	C1	6.933333
0.00393433	-0.05788113	-0.05387759	0.0	0.0	0.0	0.0143433	0.3371004	-0.00044918	0.03788624	0.5124953	-0.01771474	-0.1599439	0.3104898	0.00050044	-0.3801222	0.4894952	-0.05313897	-0.5664651	0.6375085	-0.1268804	0.1971286	0.2343718	0.02932858	0.3575649	0.02765025	0.00172377	0.5099887	-0.1452321	-0.02287221	-0.07813283	-0.1333381	-0.07284808	-0.07007731	-0.7156602	-0.04960489	-0.0409694	-1.075923	-0.07436061	0.08214431	-0.1445979	-0.06154728	0.06985918	-0.710699	-0.04494476	0.04031229	-1.081785	-0.06531715	172.433670097	136.667515911	176.4329355	153.201226046	174.16068731	136.393038651	138.547977094	173.456998284	131.232853374	172.712170051	130.536572363	152.474397671	C1	6.966667
0.00391346	-0.0578564	-0.05393028	0.0	0.0	0.0	0.01460179	0.3375294	0.00019217	0.03818058	0.5123061	-0.01743913	-0.1598357	0.3106403	0.00047636	-0.3799329	0.4896121	-0.05292416	-0.5709786	0.6398473	-0.1246581	0.1972876	0.2346527	0.02946067	0.3578706	0.02854873	0.00151086	0.5121675	-0.146621	-0.02396774	-0.07801214	-0.1332894	-0.07300448	-0.06950298	-0.7154315	-0.04978561	-0.04076525	-1.076891	-0.07544303	0.08160729	-0.1446116	-0.06164694	0.07021058	-0.7102936	-0.04502821	0.04035421	-1.081743	-0.06596875	172.255224515	136.73280612	176.56626483	153.360722775	174.014143618	136.676751662	138.605534947	174.145758519	131.209915686	172.663841424	130.520127642	152.462787126	C1	7.0
0.0039175	-0.05779247	-0.05396175	0.0	0.0	0.0	0.01460739	0.337187	0.00014758	0.03830039	0.511286	-0.01715636	-0.1600819	0.3110996	0.00013614	-0.3797286	0.4895212	-0.05286026	-0.5560465	0.6260732	-0.1201963	0.1969953	0.2350065	0.02926373	0.3576009	0.0288927	0.001122	0.5109962	-0.1458602	-0.02406478	-0.07803226	-0.1332043	-0.07324052	-0.06999228	-0.7150249	-0.05024672	-0.04089305	-1.076074	-0.07557082	0.08162138	-0.1445546	-0.06151032	0.06982979	-0.7099663	-0.04540491	0.04001859	-1.080407	-0.06512976	172.28034421	136.676587213	176.669086336	153.243979932	174.220943156	136.650841056	138.609438725	173.672909651	131.531616682	172.667833875	130.533362049	152.523307911	C1	7.033333
0.00400936	-0.05768067	-0.0539155	0.0	0.0	0.0	0.01469389	0.3368005	-5.603e-05	0.03866557	0.5114846	-0.01706719	-0.1605555	0.3110547	-0.00018644	-0.3795704	0.4891026	-0.05303288	-0.5509726	0.6213529	-0.1194007	0.1976856	0.2350326	0.02987552	0.3574	0.02908412	0.00111032	0.5098465	-0.1451738	-0.02470994	-0.07808258	-0.1333708	-0.07338619	-0.06974402	-0.7154593	-0.05035567	-0.04063678	-1.076384	-0.07597399	0.08184297	-0.1447232	-0.06154251	0.06969653	-0.7102675	-0.04573536	0.04006765	-1.080889	-0.06565428	172.355861404	136.601364066	176.633360485	152.793886887	174.261241082	136.660090484	138.364284759	173.40790818	131.652104797	172.638410884	130.544292531	152.487506185	C1	7.066667
0.0039927	-0.05771981	-0.05393052	0.0	0.0	0.0	0.01568853	0.3375535	0.00011182	0.03946737	0.512689	-0.01726103	-0.1601173	0.3110813	-0.00015378	-0.3796025	0.4887273	-0.05289626	-0.5479455	0.6185819	-0.119148	0.1977466	0.2350649	0.02998948	0.357151	0.0297794	0.00148487	0.5097444	-0.1449829	-0.02462292	-0.07816485	-0.1332454	-0.07339883	-0.07150754	-0.7148449	-0.04979634	-0.04063952	-1.076327	-0.07606173	0.08162329	-0.1447901	-0.0615232	0.06862281	-0.7077709	-0.04589176	0.039368	-1.080604	-0.06615663	172.426297996	136.622797735	176.719778524	153.093870835	174.341936226	136.653864752	138.414835339	173.147783997	131.587177798	172.278748274	130.605373621	152.62648298	C1	7.1
0.00397102	-0.05777562	-0.05389857	0.0	0.0	0.0	0.01576978	0.3375369	-2.813e-05	0.03990396	0.5125201	-0.01715612	-0.1599334	0.3111576	-0.00014591	-0.3797715	0.4888277	-0.05286241	-0.5487667	0.6177456	-0.1193378	0.1980905	0.2354883	0.03031588	0.3561011	0.03116044	0.00172758	0.5098909	-0.1448145	-0.02463579	-0.0781231	-0.1333281	-0.07317066	-0.07264712	-0.7146227	-0.04981256	-0.04009111	-1.076303	-0.07660294	0.08132904	-0.1448929	-0.06156802	0.06966227	-0.7081819	-0.04535079	0.04048166	-1.082079	-0.06521797	172.427123473	136.64369813	176.583421084	152.783784162	174.287053757	136.891472154	138.222279229	173.021477863	131.642035	172.020046325	130.773728561	152.624349116	C1	7.133333
0.0039427	-0.05778338	-0.05388451	0.0	0.0	0.0	0.01578194	0.3374847	-0.00011158	0.03997658	0.5128927	-0.01671481	-0.1597633	0.3110778	-0.00014615	-0.3810414	0.490209	-0.0527997	-0.5669169	0.6358027	-0.1217	0.198331	0.2354876	0.03026295	0.356189	0.03108843	0.00196695	0.5101498	-0.1446649	-0.02448297	-0.07816321	-0.1333291	-0.07311296	-0.07267828	-0.7146078	-0.04983449	-0.03986593	-1.076312	-0.07664299	0.0812757	-0.1449087	-0.06155515	0.06987289	-0.7078146	-0.04531002	0.03993084	-1.081815	-0.06581616	172.569922688	136.643016634	176.476204212	152.74966421	174.124252005	136.928419161	138.191276723	174.141416511	131.588633152	172.00194736	130.772942899	152.578348252	C1	7.166667
0.00419485	-0.0578972	-0.05384612	0.0	0.0	0.0	0.01513554	0.3376282	-0.00030041	0.03933011	0.5128301	-0.01681757	-0.1602138	0.3112103	-0.00043154	-0.3811393	0.4898423	-0.05270028	-0.5515326	0.6173671	-0.118094	0.1976119	0.2356617	0.03001308	0.3554711	0.03178425	0.00204086	0.5098302	-0.1444831	-0.02451324	-0.0774135	-0.133602	-0.07292891	-0.07268779	-0.7144074	-0.04999447	-0.04043322	-1.076263	-0.07714558	0.0818857	-0.1446471	-0.0614841	0.06973843	-0.7075581	-0.04566479	0.03943769	-1.081874	-0.06581783	172.524183655	136.678991197	176.551252044	152.850958421	174.219947148	136.608250798	138.274780333	173.02603891	131.62495659	171.994074212	131.088843016	152.62447632	C1	7.2
0.00423937	-0.05781956	-0.05391073	0.0	0.0	0.0	0.01453861	0.3375667	0.00020909	0.03949802	0.512921	-0.01841259	-0.1602963	0.3114942	-0.00059271	-0.3811126	0.4898891	-0.05282092	-0.5775249	0.6437905	-0.1227877	0.1973915	0.2356512	0.02974701	0.3556136	0.03147395	0.00174499	0.5093781	-0.1428071	-0.02394819	-0.07735682	-0.1335519	-0.07310748	-0.07365604	-0.7136604	-0.05064487	-0.04055573	-1.075806	-0.07708335	0.08199799	-0.1445072	-0.061553	0.06985204	-0.7074485	-0.04599977	0.03928827	-1.081675	-0.06571484	171.748779555	136.701303019	176.37138784	152.933804897	174.270522004	136.566699305	138.349696536	174.695982243	131.783104945	171.987103475	131.200092134	152.691465298	C1	7.233333
0.00426037	-0.05783868	-0.05394268	0.0	0.0	0.0	0.01473921	0.3384624	0.00078702	0.03882377	0.5147601	-0.01974845	-0.1603097	0.311413	-0.00073576	-0.3812051	0.4899551	-0.05288553	-0.5777905	0.6441212	-0.1224549	0.1970872	0.2358876	0.02975368	0.3553175	0.03183535	0.00177264	0.5099604	-0.1429632	-0.02409697	-0.07732311	-0.1335063	-0.07304168	-0.07349922	-0.7115548	-0.05108857	-0.04005642	-1.077146	-0.07677007	0.08201802	-0.1444677	-0.06177378	0.06982765	-0.7073278	-0.04602337	0.039559	-1.081345	-0.06526494	171.460169211	136.785709836	176.311900719	153.218413706	174.338649718	136.530342197	138.323046654	174.778083292	131.534779997	172.150201227	131.187768864	152.650849241	C1	7.266667
0.00410612	-0.05796953	-0.05395746	0.0	0.0	0.0	0.01508744	0.3386629	0.00066185	0.03916202	0.5138662	-0.01990676	-0.1596322	0.3116571	-0.00088096	-0.3803915	0.4899083	-0.05298877	-0.5772402	0.644506	-0.122591	0.1977808	0.2359658	0.02962351	0.3564703	0.03145608	0.00179029	0.5104909	-0.143278	-0.02437997	-0.07769203	-0.1333729	-0.07298303	-0.07248256	-0.7120632	-0.05106616	-0.03949942	-1.077206	-0.07705903	0.08167599	-0.1449817	-0.06190228	0.06998724	-0.7079819	-0.04581857	0.03968387	-1.082298	-0.06623697	171.444857703	136.827701809	176.425889017	153.251668679	174.137998338	136.764054571	138.37598086	174.811157608	131.561533992	172.234967032	130.895265282	152.702536556	C1	7.3
0.0042192	-0.05793355	-0.0539403	0.0	0.0	0.0	0.01438225	0.3377443	0.0003593	0.03920556	0.513253	-0.0192008	-0.1594785	0.3114516	-0.00125074	-0.3804912	0.4900585	-0.05327821	-0.5771669	0.6446276	-0.1228793	0.1976309	0.2362244	0.02953386	0.3563308	0.03170654	0.0017302	0.5113115	-0.1437653	-0.02465105	-0.07714117	-0.1334746	-0.07281733	-0.07219776	-0.7121054	-0.05105567	-0.03949737	-1.077264	-0.07696795	0.08172527	-0.1447553	-0.06193995	0.07002683	-0.7076974	-0.04598451	0.03955805	-1.081939	-0.06607437	171.526970877	136.772462024	176.368264542	152.922677704	174.173573524	136.722252993	138.306730565	174.771377093	131.73062483	172.267760817	131.133864568	152.636589612	C1	7.333333
0.00422561	-0.05798246	-0.05402136	0.0	0.0	0.0	0.01441047	0.3382341	0.00063467	0.038511	0.5131537	-0.01927137	-0.160122	0.3116769	-0.00166345	-0.3810477	0.4900703	-0.05359602	-0.5780096	0.6449448	-0.1230724	0.1970997	0.2363079	0.02929711	0.3555264	0.03181034	0.00132203	0.5106344	-0.1437175	-0.0251112	-0.07726026	-0.1335709	-0.07313132	-0.0733348	-0.7118985	-0.05154443	-0.04035261	-1.077291	-0.07694578	0.08181567	-0.1447956	-0.06196618	0.06997944	-0.7072865	-0.04671693	0.03931788	-1.081552	-0.06558347	171.522877364	136.799698502	176.312204653	153.073586973	174.36947229	136.686380232	138.263865675	174.815677765	131.754424477	172.260224357	131.188733702	152.683738764	C1	7.366667
0.00421819	-0.05796406	-0.05403399	0.0	0.0	0.0	0.01432561	0.3381523	0.00064778	0.03898508	0.5129437	-0.01859641	-0.1600295	0.3117127	-0.00175595	-0.3806027	0.4897966	-0.05353975	-0.5773039	0.6449063	-0.1221259	0.1972345	0.2362181	0.02907467	0.3554535	0.03176935	0.00129247	0.5106136	-0.1437822	-0.02513385	-0.0772802	-0.1335533	-0.07315755	-0.07292857	-0.7134466	-0.05134678	-0.04036025	-1.077865	-0.07683539	0.08182954	-0.1447768	-0.0620079	0.06998365	-0.7073955	-0.04674816	0.0396711	-1.082039	-0.06549716	171.551666254	136.788612846	176.274208824	153.080208015	174.421018476	136.676163669	138.267390864	174.998349414	131.796425508	172.284050562	131.139754655	152.702121005	C1	7.4
0.00426096	-0.05797796	-0.05404854	0.0	0.0	0.0	0.01413545	0.3382424	0.00065804	0.03861376	0.5155779	-0.01928329	-0.1602299	0.3116494	-0.0017972	-0.3808079	0.4897509	-0.05363894	-0.5775173	0.6446871	-0.1223688	0.1969698	0.2362155	0.02901268	0.3563895	0.02954604	0.00123	0.5107343	-0.1442897	-0.02529216	-0.07722232	-0.1334293	-0.07321882	-0.07442615	-0.712925	-0.05165339	-0.040379	-1.077253	-0.07634401	0.08206092	-0.1448489	-0.06198621	0.06904658	-0.7068496	-0.04695511	0.03945875	-1.081728	-0.0656004	171.539138506	136.789945975	176.044647862	153.069668341	174.59218711	136.512564872	138.188681968	174.96848579	131.74910157	172.158027378	131.242016546	152.690701789	C1	7.433333
0.00430732	-0.05807857	-0.05405378	0.0	0.0	0.0	0.01427904	0.3389844	0.00042748	0.03903651	0.5170251	-0.01867533	-0.1599414	0.3114341	-0.00195456	-0.3807202	0.4896169	-0.05366516	-0.5469731	0.6191514	-0.1269767	0.1974963	0.2361451	0.02938032	0.3565575	0.02946848	0.00122285	0.5110577	-0.1447831	-0.02525449	-0.07722409	-0.1334637	-0.07317901	-0.07356648	-0.7135601	-0.05108404	-0.04041692	-1.076358	-0.0760603	0.08211218	-0.1449816	-0.06199431	0.06897578	-0.7073844	-0.04659057	0.03941989	-1.081208	-0.06578183	171.761880311	136.791485226	176.031530051	153.025651223	174.490386282	136.505091008	138.05729375	171.098885859	131.454592109	172.200311564	131.111119464	152.697490809	C1	7.466667
0.00432481	-0.05804251	-0.05409575	0.0	0.0	0.0	0.01419165	0.3391279	0.00079751	0.03960908	0.5165952	-0.0190506	-0.1597228	0.3114247	-0.00203466	-0.3806098	0.4897478	-0.05380201	-0.5738242	0.6394483	-0.1259251	0.1976359	0.2361228	0.02928138	0.3552089	0.03166385	0.00218153	0.5100626	-0.1441883	-0.02557659	-0.07719541	-0.1333906	-0.07327247	-0.0719191	-0.7144248	-0.05113435	-0.04000115	-1.076056	-0.07640314	0.08213734	-0.1449468	-0.06207204	0.06921623	-0.7077876	-0.04661775	0.03951889	-1.08085	-0.06599522	171.362192615	136.814318251	176.199830288	153.221292463	174.428148099	136.523052789	138.140989367	173.793644299	131.416188679	172.356238877	130.941881119	152.692564778	C1	7.5
